memory_seed,rho,level,method,target_ipr,alpha,training_median_ipr,training_relative_error,heldout_median_ipr,heldout_relative_error,row_training_match,both_training_matches,heldout_pair_relative_error,matched
5,0.1,high,softmax,73.16456697633235,2.5,72.84521893357116,0.0043647909904871,72.46429886296995,0.0095711372636008,True,True,0.0172299281915462,True
5,0.1,high,sparsemax,73.16456697633235,0.05,74.75803968717977,0.0217792953160357,73.7237032524269,0.0076421729698122,True,True,0.0172299281915462,True
5,0.25,low,softmax,1.000003652309054,48.0,1.0000042246389782,5.723278338019115e-07,1.0000071677487363,3.515426842819261e-06,True,True,0.0038990673739792,True
5,0.25,low,sparsemax,1.000003652309054,3.75,1.0,3.6522957147680527e-06,1.0039138793360958,0.0039102127457362,True,True,0.0038990673739792,True
5,0.25,middle,softmax,8.064166134493913,8.5,7.617716707952769,0.0553621315701182,7.798916178736349,0.0328924220227775,False,False,0.0188401752087055,False
5,0.25,middle,sparsemax,8.064166134493913,0.7,7.7547521841463025,0.0383689950315028,7.653354435860678,0.05094286151621,True,False,0.0188401752087055,False
5,0.25,high,softmax,78.79242488015784,3.5,78.40420237074841,0.004927155243666,78.77278827052778,0.0002492195113923,True,True,0.0205807715451406,True
5,0.25,high,sparsemax,78.79242488015784,0.05,79.78826922850027,0.0126388336170272,80.41084930991153,0.0205403556524029,True,True,0.0205807715451406,True
5,0.4,low,softmax,2.824340786677101,48.0,2.5727064220514437,0.089094901653745,2.740857891572926,0.0295583647334551,False,False,0.0048359319976349,False
5,0.4,low,sparsemax,2.824340786677101,8.0,2.7780219780219784,0.0163998653680945,2.7541446208112874,0.0248539999836213,True,False,0.0048359319976349,False
5,0.4,middle,softmax,15.279073017755698,19.0,15.611165896180497,0.021735145714591,15.485006602692426,0.0134781465274375,True,True,0.052253112774527,False
5,0.4,middle,sparsemax,15.279073017755698,0.75,14.895776612212384,0.025086365193614,14.696468589239618,0.0381308753377275,True,True,0.052253112774527,False
5,0.4,high,softmax,82.44553817584185,5.0,81.93637211478217,0.0061757867354047,82.50414931521298,0.0007109073537264,True,True,0.0111660961531181,True
5,0.4,high,sparsemax,82.44553817584185,0.05,83.54099860051211,0.0132870795546732,83.43057083538415,0.0119476769918269,True,True,0.0111660961531181,True
6,0.1,low,softmax,1.0000000000029354,48.0,1.0000000000024325,5.029310301537198e-13,1.0000000000025422,3.932409953210761e-13,True,True,2.542188681783453e-12,True
6,0.1,low,sparsemax,1.0000000000029354,1.8,1.0,2.935429677100297e-12,1.0,2.935429677100297e-12,True,True,2.542188681783453e-12,True
6,0.1,middle,softmax,8.707332297366008,5.0,8.636957431397503,0.0080822533888816,8.86385937345413,0.0179764675037693,True,True,0.0244704361017594,True
6,0.1,middle,sparsemax,8.707332297366008,0.4,8.519873542345263,0.0215288389852139,8.649578640532438,0.0066327613166941,True,True,0.0244704361017594,True
6,0.1,high,softmax,73.16456697633235,2.5,72.34183450958311,0.0112449577814816,72.97704092491115,0.002563071978296,True,True,0.0290363216746991,True
6,0.1,high,sparsemax,73.16456697633235,0.05,74.53925881776954,0.0187890381676402,75.12724273579776,0.0268254954628557,True,True,0.0290363216746991,True
6,0.25,low,softmax,1.000003652309054,48.0,1.0000053175423445,1.665227208446638e-06,1.0000055406899662,1.888374015159584e-06,True,True,5.54067461658573e-06,True
6,0.25,low,sparsemax,1.000003652309054,3.75,1.0,3.6522957147680527e-06,1.0,3.6522957147680527e-06,True,True,5.54067461658573e-06,True
6,0.25,middle,softmax,8.064166134493913,8.5,7.585624472849401,0.0593417414353089,7.7660765956919136,0.0369647070546999,False,False,0.0211329267536831,False
6,0.25,middle,sparsemax,8.064166134493913,0.7,7.733103130236798,0.0410535942260683,7.603672702620064,0.0571036638126935,True,False,0.0211329267536831,False
6,0.25,high,softmax,78.79242488015784,3.5,78.59968852094502,0.0024461280320534,78.74201341286559,0.0006398009373226,True,True,0.0209772576734552,True
6,0.25,high,sparsemax,78.79242488015784,0.05,80.37336937775925,0.0200646762681311,80.41131358790703,0.0205462480715817,True,True,0.0209772576734552,True
6,0.4,low,softmax,2.824340786677101,48.0,2.7680935566066536,0.0199151711209126,2.9226276376086595,0.0347999261970065,True,True,0.0016039813193801,True
6,0.4,low,sparsemax,2.824340786677101,8.5,2.760293820338298,0.0226767841334599,2.927319240364477,0.0364610581602414,True,True,0.0016039813193801,True
6,0.4,middle,softmax,15.279073017755698,20.0,14.690959587269807,0.0384914339896436,15.279617769781478,3.56534735547712e-05,True,True,0.0201587075761707,True
6,0.4,middle,sparsemax,15.279073017755698,0.75,14.998784205094264,0.0183446215837644,14.974674058832893,0.0199226064676217,True,True,0.0201587075761707,True
6,0.4,high,softmax,82.44553817584185,5.0,81.74621902677356,0.0084821952108161,82.0901955580558,0.0043100284824166,True,True,0.0195094021917833,True
6,0.4,high,sparsemax,82.44553817584185,0.05,83.64522279591962,0.0145512376609035,83.70750254544231,0.0153066423911129,True,True,0.0195094021917833,True
7,0.1,low,softmax,1.0000000000029354,48.0,1.000000000002944,8.437694987126421e-15,1.0000000000021392,7.962519532588249e-13,True,True,2.1391777238454635e-12,True
7,0.1,low,sparsemax,1.0000000000029354,1.8,1.0,2.935429677100297e-12,1.0,2.935429677100297e-12,True,True,2.1391777238454635e-12,True
7,0.1,middle,softmax,8.707332297366008,5.0,8.702610585348273,0.0005422684992926,8.6295471995709,0.0089332869286081,True,True,0.0015198486885653,True
7,0.1,middle,sparsemax,8.707332297366008,0.4,8.642885662874892,0.0074014212723466,8.61644155287669,0.0104384145895997,True,True,0.0015198486885653,True
7,0.1,high,softmax,73.16456697633235,2.5,72.65156007040983,0.0070116851246925,72.47871568383604,0.0093740907770037,True,True,0.0261247540698789,True
7,0.1,high,sparsemax,73.16456697633235,0.05,74.68362664182769,0.0207622313405712,74.397265122505,0.0168482941554401,True,True,0.0261247540698789,True
7,0.25,low,softmax,1.000003652309054,48.0,1.0000058928082494,2.240491012317298e-06,1.000004462848171,8.105361566069724e-07,True,True,4.462838212531599e-06,True
7,0.25,low,sparsemax,1.000003652309054,3.75,1.0,3.6522957147680527e-06,1.0,3.6522957147680527e-06,True,True,4.462838212531599e-06,True
7,0.25,middle,softmax,8.064166134493913,8.5,7.756643299664896,0.0381344865296871,7.749999746454146,0.0389583228817598,True,True,0.0111589905702595,True
7,0.25,middle,sparsemax,8.064166134493913,0.7,7.7264096480286035,0.0418836220425295,7.836967154789107,0.0281738962114108,True,True,0.0111589905702595,True
7,0.25,high,softmax,78.79242488015784,3.5,78.6563517131406,0.0017269828568445,78.6109710280771,0.0023029352422739,True,True,0.0243872123685923,True
7,0.25,high,sparsemax,78.79242488015784,0.05,80.61563110353069,0.0231393592232492,80.55173842639043,0.0223284604948823,True,True,0.0243872123685923,True
7,0.4,low,softmax,2.824340786677101,48.0,2.964434705534172,0.0496023424361246,2.7432996645731302,0.0286938185668867,True,True,0.0728649166445791,False
7,0.4,low,sparsemax,2.824340786677101,9.5,2.8390701142195773,0.0052151382056857,2.550435865504358,0.0969801245178339,True,True,0.0728649166445791,False
7,0.4,middle,softmax,15.279073017755698,19.0,15.680515583689044,0.0262740131856711,15.566272008698114,0.0187968858194907,True,True,0.0247633135479882,True
7,0.4,middle,sparsemax,15.279073017755698,0.75,14.998878586944125,0.0183384443863814,15.185513949772991,0.0061233471346056,True,True,0.0247633135479882,True
7,0.4,high,softmax,82.44553817584185,5.0,82.13907097747828,0.0037172078094744,82.06244745625781,0.0046465912899612,True,True,0.0153020717134358,True
7,0.4,high,sparsemax,82.44553817584185,0.05,84.05352700230142,0.0195036488576254,83.32785458754839,0.0107018091121524,True,True,0.0153020717134358,True
