condition_index,condition_id,seed,delta,v,true_boundary_u,true_normal_u,true_normal_v,sign_transitions
18,delta+0.00_seed002,2,0.0,0.19999999999999996,0.49579872960748617,0.9994157893671851,0.034177184839690664,1
18,delta+0.00_seed002,2,0.0,0.24999999999999994,0.4941128791688243,0.9994957459471177,0.03175301298482983,1
18,delta+0.00_seed002,2,0.0,0.3,0.4926218263426563,0.9995556486416799,0.02980780549638759,1
19,delta+0.00_seed003,3,0.0,-0.3,0.4957219500938663,0.999502776154911,-0.03153094446136926,1
19,delta+0.00_seed003,3,0.0,-0.25,0.4972992816037731,0.9995872882605662,-0.028727219633790376,1
19,delta+0.00_seed003,3,0.0,-0.2,0.49859585815283936,0.9997537134251557,-0.022192622481617644,1
19,delta+0.00_seed003,3,0.0,-0.15,0.4995190905610798,0.9999045147485399,-0.013818877866408225,1
19,delta+0.00_seed003,3,0.0,-0.1,0.49997787790198345,0.9999870338798056,-0.005092354295283524,1
19,delta+0.00_seed003,3,0.0,-0.05000000000000002,0.5000283325935015,0.999999975530672,-0.00022122082923324883,1
19,delta+0.00_seed003,3,0.0,0.0,0.4999999999854481,0.9999998394528677,0.0005666517790565771,1
19,delta+0.00_seed003,3,0.0,0.04999999999999999,0.49997166740649845,0.9999999755306076,-0.00022122112027153203,1
19,delta+0.00_seed003,3,0.0,0.09999999999999998,0.5000221220980166,0.9999870338798056,-0.005092354295283524,1
19,delta+0.00_seed003,3,0.0,0.14999999999999997,0.5004809094389202,0.9999045147485399,-0.013818877866408225,1
19,delta+0.00_seed003,3,0.0,0.19999999999999996,0.5014041418471606,0.9997537134251557,-0.022192622481617644,1
19,delta+0.00_seed003,3,0.0,0.24999999999999994,0.5027007183962269,0.9995872882605662,-0.028727219633791264,1
19,delta+0.00_seed003,3,0.0,0.3,0.5042780499061337,0.999502776154911,-0.031530944461369226,1
20,delta+0.00_seed004,4,0.0,-0.3,0.49598225227964576,0.9999581251041821,-0.00915139541976126,1
20,delta+0.00_seed004,4,0.0,-0.25,0.4964398412121227,0.9999344528739439,-0.01144945220027441,1
20,delta+0.00_seed004,4,0.0,-0.2,0.49712727255246136,0.9998694508887312,-0.016158006667503534,1
20,delta+0.00_seed004,4,0.0,-0.15,0.4980558528477559,0.9998085634528772,-0.01956620674259849,1
20,delta+0.00_seed004,4,0.0,-0.1,0.499084267867147,0.9998423102466556,-0.017758227406774296,1
20,delta+0.00_seed004,4,0.0,-0.05000000000000002,0.49983195566164795,0.9999580743711605,-0.009156937256561852,1
20,delta+0.00_seed004,4,0.0,0.0,0.4999999999854481,0.9999943522679152,-0.003360867785652911,1
20,delta+0.00_seed004,4,0.0,0.04999999999999999,0.500168044338352,0.9999580743684957,-0.009156937547563552,1
20,delta+0.00_seed004,4,0.0,0.09999999999999998,0.500915732132853,0.9998423102466556,-0.017758227406774296,1
20,delta+0.00_seed004,4,0.0,0.14999999999999997,0.5019441471522441,0.9998085634528772,-0.01956620674259849,1
20,delta+0.00_seed004,4,0.0,0.19999999999999996,0.5028727274475386,0.9998694508887312,-0.016158006667503534,1
20,delta+0.00_seed004,4,0.0,0.24999999999999994,0.5035601587878773,0.9999344528739439,-0.011449452200275299,1
20,delta+0.00_seed004,4,0.0,0.3,0.5040177477203542,0.9999581251041821,-0.00915139541976125,1
21,delta+0.00_seed005,5,0.0,-0.3,0.4928955691430019,0.9995652218334004,-0.029485035206777678,1
21,delta+0.00_seed005,5,0.0,-0.25,0.4943704621546203,0.9995430359516081,-0.030227789873595826,1
21,delta+0.00_seed005,5,0.0,-0.2,0.4959197300631786,0.9995141493521076,-0.031168337217968755,1
21,delta+0.00_seed005,5,0.0,-0.15,0.4974888109281892,0.9995548986909586,-0.02983294324916231,1
21,delta+0.00_seed005,5,0.0,-0.1,0.49890435284760315,0.9997308301148354,-0.02320058874041783,1
21,delta+0.00_seed005,5,0.0,-0.05000000000000002,0.49980949446035083,0.9999399832709107,-0.010955813806874855,1
21,delta+0.00_seed005,5,0.0,0.0,0.4999999999854481,0.9999927416068998,-0.0038100831377014324,1
21,delta+0.00_seed005,5,0.0,0.04999999999999999,0.5001905055396492,0.9999399832677225,-0.010955814097860762,1
21,delta+0.00_seed005,5,0.0,0.09999999999999998,0.5010956471523969,0.9997308301148354,-0.02320058874041783,1
21,delta+0.00_seed005,5,0.0,0.14999999999999997,0.5025111890718108,0.9995548986909586,-0.02983294324916231,1
21,delta+0.00_seed005,5,0.0,0.19999999999999996,0.5040802699368214,0.9995141493521076,-0.031168337217968755,1
21,delta+0.00_seed005,5,0.0,0.24999999999999994,0.5056295378453797,0.9995430359516081,-0.030227789873596714,1
21,delta+0.00_seed005,5,0.0,0.3,0.5071044308569981,0.9995652218334004,-0.029485035206777643,1
22,delta+0.00_seed006,6,0.0,-0.3,0.5086846874182811,0.9985520633342461,0.05379383617961728,1
22,delta+0.00_seed006,6,0.0,-0.25,0.5059910954587394,0.9987204816202239,0.05057073849834775,1
22,delta+0.00_seed006,6,0.0,-0.2,0.5036211346596247,0.9991000551157248,0.04241556162254207,1
22,delta+0.00_seed006,6,0.0,-0.15,0.5017457186913816,0.9995294847836784,0.030672610715006328,1
22,delta+0.00_seed006,6,0.0,-0.1,0.5005524297157535,0.9998592043393643,0.016780092307652764,1
22,delta+0.00_seed006,6,0.0,-0.05000000000000002,0.5000674731709296,0.9999847414188973,0.005524213010116047,1
22,delta+0.00_seed006,6,0.0,0.0,0.4999999999854481,0.9999990894754845,0.0013494621898722423,1
22,delta+0.00_seed006,6,0.0,0.04999999999999999,0.4999325268290704,0.999984741420505,0.005524212719091065,1
22,delta+0.00_seed006,6,0.0,0.09999999999999998,0.49944757028424647,0.9998592043393643,0.016780092307652764,1
22,delta+0.00_seed006,6,0.0,0.14999999999999997,0.4982542813086184,0.9995294847836784,0.030672610715006328,1
22,delta+0.00_seed006,6,0.0,0.19999999999999996,0.49637886534037534,0.9991000551157248,0.04241556162254207,1
22,delta+0.00_seed006,6,0.0,0.24999999999999994,0.49400890454126056,0.9987204816202239,0.05057073849834775,1
22,delta+0.00_seed006,6,0.0,0.3,0.4913153125817189,0.9985520633342461,0.053793836179617215,1
23,delta+0.00_seed007,7,0.0,-0.3,0.5068108990526525,0.9990681390774978,0.04316078637172055,1
23,delta+0.00_seed007,7,0.0,-0.25,0.504650846865843,0.999201514123483,0.0399541508899781,1
23,delta+0.00_seed007,7,0.0,-0.2,0.5028122911317041,0.9994682369648237,0.03260741171002297,1
23,delta+0.00_seed007,7,0.0,-0.15,0.5013883708306821,0.9997255775664284,0.02342583103053656,1
23,delta+0.00_seed007,7,0.0,-0.1,0.5004690649948316,0.9999122942971458,0.013244006698049607,1
23,delta+0.00_seed007,7,0.0,-0.05000000000000002,0.500063853993197,0.9999889990823815,0.0046905984923795874,1
23,delta+0.00_seed007,7,0.0,0.0,0.4999999999854481,0.999999184534508,0.0012770788225248747,1
23,delta+0.00_seed007,7,0.0,0.04999999999999999,0.49993614600680303,0.9999889990837466,0.004690598201350888,1
23,delta+0.00_seed007,7,0.0,0.09999999999999998,0.49953093500516843,0.9999122942971458,0.013244006698049607,1
23,delta+0.00_seed007,7,0.0,0.14999999999999997,0.4986116291693179,0.9997255775664284,0.02342583103053656,1
23,delta+0.00_seed007,7,0.0,0.19999999999999996,0.4971877088682959,0.9994682369648237,0.03260741171002297,1
23,delta+0.00_seed007,7,0.0,0.24999999999999994,0.49534915313415695,0.999201514123483,0.0399541508899781,1
23,delta+0.00_seed007,7,0.0,0.3,0.49318910094734747,0.9990681390774978,0.0431607863717205,1
24,delta+0.15_seed000,0,0.15,-0.3,0.5624404341069749,0.9856834753730356,0.16860630586230976,1
24,delta+0.15_seed000,0,0.15,-0.25,0.553887672998826,0.9861047567173112,0.16612467841802459,1
24,delta+0.15_seed000,0,0.15,-0.2,0.5455938792874804,0.9877655414965295,0.1559462568709734,1
24,delta+0.15_seed000,0,0.15,-0.15,0.5380998923646985,0.9908992153024364,0.13460588810678314,1
24,delta+0.15_seed000,0,0.15,-0.1,0.5320096634532092,0.9949561712571761,0.10031060401204266,1
24,delta+0.15_seed000,0,0.15,-0.05000000000000002,0.5280179805267835,0.9985822726401078,0.053230111486993845,1
24,delta+0.15_seed000,0,0.15,0.0,0.5266790950117866,0.9999969218492515,0.0024811876232784576,1
24,delta+0.15_seed000,0,0.15,0.04999999999999999,0.5277698610007064,0.999294505758679,-0.03755650090886738,1
24,delta+0.15_seed000,0,0.15,0.09999999999999998,0.5304373965627747,0.9979750177139581,-0.06360710666918247,1
24,delta+0.15_seed000,0,0.15,0.14999999999999997,0.5341434781294083,0.9966792004392112,-0.08142832069897117,1
24,delta+0.15_seed000,0,0.15,0.19999999999999996,0.5386073594418122,0.9956350899333293,-0.09333149357773886,1
24,delta+0.15_seed000,0,0.15,0.24999999999999994,0.5435175444436027,0.9948174024146689,-0.10167760743118916,1
24,delta+0.15_seed000,0,0.15,0.3,0.5488280901190592,0.9944068975176673,-0.10561686498513165,1
25,delta+0.15_seed001,1,0.15,-0.3,0.5595578615466366,0.9895557796793388,0.14415047312865822,1
25,delta+0.15_seed001,1,0.15,-0.25,0.5522742664179532,0.9897958299504409,0.1424928595148463,1
25,delta+0.15_seed001,1,0.15,-0.2,0.5451616744539933,0.9905972156431782,0.13681065879522247,1
25,delta+0.15_seed001,1,0.15,-0.15,0.5384633393696276,0.9921869207417929,0.12476022727183156,1
25,delta+0.15_seed001,1,0.15,-0.1,0.5325874079862842,0.9948731450668779,0.10113073333432768,1
25,delta+0.15_seed001,1,0.15,-0.05000000000000002,0.5282981505879434,0.9982591483112087,0.058980274778780255,1
25,delta+0.15_seed001,1,0.15,0.0,0.5266790950117866,0.9999999073867184,0.00043037954690197704,1
25,delta+0.15_seed001,1,0.15,0.04999999999999999,0.5282551126292674,0.9983968851344645,-0.056600881210446596,1
25,delta+0.15_seed001,1,0.15,0.09999999999999998,0.532348271473893,0.9953270674579832,-0.09656101069008977,1
25,delta+0.15_seed001,1,0.15,0.14999999999999997,0.5379565478506265,0.9928263226427043,-0.11956543425156183,1
25,delta+0.15_seed001,1,0.15,0.19999999999999996,0.5443912070331862,0.9913805758323394,-0.13101356365788736,1
25,delta+0.15_seed001,1,0.15,0.24999999999999994,0.5511718121852027,0.9908939078384781,-0.1346449531493466,1
25,delta+0.15_seed001,1,0.15,0.3,0.5579794380319072,0.9908581518334492,-0.13490783129678408,1
26,delta+0.15_seed002,2,0.15,-0.3,0.5626151123869931,0.9877749292950047,0.15588678281447985,1
26,delta+0.15_seed002,2,0.15,-0.25,0.5547243075998267,0.9877023743500125,0.1563458336616233,1
26,delta+0.15_seed002,2,0.15,-0.2,0.5467858668853296,0.9881993037634992,0.15317354876523415,1
26,delta+0.15_seed002,2,0.15,-0.15,0.53922403875913,0.9902380892477112,0.1393862496914305,1
26,delta+0.15_seed002,2,0.15,-0.1,0.5327098329289583,0.9940076955490987,0.10931011476149183,1
26,delta+0.15_seed002,2,0.15,-0.05000000000000002,0.5282271304604365,0.9981864553812412,0.06019800904874871,1
26,delta+0.15_seed002,2,0.15,0.0,0.5266790950117866,0.9999963674855998,0.0026953692892484247,1
26,delta+0.15_seed002,2,0.15,0.04999999999999999,0.5279575925524114,0.9990861167384143,-0.042742617380728924,1
26,delta+0.15_seed002,2,0.15,0.09999999999999998,0.530957266499172,0.9977086815507724,-0.06765638741626205,1
26,delta+0.15_seed002,2,0.15,0.14999999999999997,0.5347387691290351,0.9968523563767492,-0.07928038588530305,1
26,delta+0.15_seed002,2,0.15,0.19999999999999996,0.5389103385241469,0.9963445443746937,-0.08542569224058995,1
26,delta+0.15_seed002,2,0.15,0.24999999999999994,0.5433126799034653,0.9960822683743648,-0.08843141201055256,1
26,delta+0.15_seed002,2,0.15,0.3,0.5477882610430242,0.996017749111226,-0.08915516505176266,1
27,delta+0.15_seed003,3,0.15,-0.3,0.5471686793753179,0.9969678977041972,0.0778139508524884,1
27,delta+0.15_seed003,3,0.15,-0.25,0.5432661489612656,0.9969197082937448,0.07842891823501444,1
27,delta+0.15_seed003,3,0.15,-0.2,0.539301554512349,0.9968649939925208,0.07912132299381476,1
27,delta+0.15_seed003,3,0.15,-0.15,0.5353291340725264,0.9969245624465163,0.07836719205651153,1
27,delta+0.15_seed003,3,0.15,-0.1,0.5314406596153276,0.9974053365922049,0.07199023918136964,1
27,delta+0.15_seed003,3,0.15,-0.05000000000000002,0.5281113825185457,0.9988682991494886,0.047561759368293655,1
27,delta+0.15_seed003,3,0.15,0.0,0.5266790950117866,0.9999998515236542,0.0005449336377203023,1
27,delta+0.15_seed003,3,0.15,0.04999999999999999,0.5280568891466828,0.9988838714889335,-0.047233582113573695,1
27,delta+0.15_seed003,3,0.15,0.09999999999999998,0.5314077309885761,0.9968838703312023,-0.0788831355454535,1
27,delta+0.15_seed003,3,0.15,0.14999999999999997,0.5359698605461745,0.9950264046166197,-0.09961151597944407,1
27,delta+0.15_seed003,3,0.15,0.19999999999999996,0.5414186729612993,0.9934036963483691,-0.11466950807166483,1
27,delta+0.15_seed003,3,0.15,0.24999999999999994,0.5475129530968843,0.9921393317303726,-0.12513810943757084,1
27,delta+0.15_seed003,3,0.15,0.3,0.5540316301776329,0.9916081978046305,-0.12927947264222933,1
28,delta+0.15_seed004,4,0.15,-0.3,0.5494611383037409,0.995000616008651,0.09986878462465175,1
28,delta+0.15_seed004,4,0.15,-0.25,0.544442609520047,0.9951878749035022,0.09798517053641789,1
28,delta+0.15_seed004,4,0.15,-0.2,0.5396152415632969,0.9956895043951498,0.09274918240793793,1
28,delta+0.15_seed004,4,0.15,-0.15,0.5351275387074566,0.9964462547994999,0.08423099961445454,1
28,delta+0.15_seed004,4,0.15,-0.1,0.5311621012951946,0.9975027086432318,0.0706282255859223,1
28,delta+0.15_seed004,4,0.15,-0.05000000000000002,0.5280470340658212,0.9989966448382526,0.04478508235913339,1
28,delta+0.15_seed004,4,0.15,0.0,0.5266790950117866,0.9999956441640226,-0.0029515509450877457,1
28,delta+0.15_seed004,4,0.15,0.04999999999999999,0.5283421904459829,0.9981101394557629,-0.06145038255045595,1
28,delta+0.15_seed004,4,0.15,0.09999999999999998,0.5328357685211813,0.9945434374698934,-0.1043233003004042,1
28,delta+0.15_seed004,4,0.15,0.14999999999999997,0.538831757454318,0.9923119200445019,-0.1237620836023467,1
28,delta+0.15_seed004,4,0.15,0.19999999999999996,0.5453078633436235,0.991813999662618,-0.12769099448763307,1
28,delta+0.15_seed004,4,0.15,0.24999999999999994,0.5517062474827981,0.9924150513080099,-0.12293236326256851,1
28,delta+0.15_seed004,4,0.15,0.3,0.5576950558897806,0.9929031049318701,-0.11892612924270152,1
29,delta+0.15_seed005,5,0.15,-0.3,0.5523211493127747,0.9934324538917492,0.11442010118251864,1
29,delta+0.15_seed005,5,0.15,-0.25,0.5465623228956247,0.9936586445363554,0.11243886400250068,1
29,delta+0.15_seed005,5,0.15,-0.2,0.5410055063985055,0.9943385955411141,0.10625797578217244,1
29,delta+0.15_seed005,5,0.15,-0.15,0.5358760258677648,0.9954639039089145,0.09513998115631385,1
29,delta+0.15_seed005,5,0.15,-0.1,0.5314481552195502,0.996992527593623,0.07749774140243687,1
29,delta+0.15_seed005,5,0.15,-0.05000000000000002,0.5281028741883347,0.9988647393921517,0.04763646081573267,1
29,delta+0.15_seed005,5,0.15,0.0,0.5266790950117866,0.9999944401885523,-0.003334605221594835,1
29,delta+0.15_seed005,5,0.15,0.04999999999999999,0.5284363365644822,0.9977334053692398,-0.06729080033927581,1
29,delta+0.15_seed005,5,0.15,0.09999999999999998,0.5334234617912443,0.9927742972721081,-0.11999664443588483,1
29,delta+0.15_seed005,5,0.15,0.14999999999999997,0.5405233380879508,0.9885047827477048,-0.15118959780657218,1
29,delta+0.15_seed005,5,0.15,0.19999999999999996,0.5487182383512845,0.9860579284685222,-0.16640240895001077,1
29,delta+0.15_seed005,5,0.15,0.24999999999999994,0.5573988586984342,0.9850034643928322,-0.17253456214370086,1
29,delta+0.15_seed005,5,0.15,0.3,0.5662343759468058,0.9847431260302368,-0.17401429750511066,1
30,delta+0.15_seed006,6,0.15,-0.3,0.5670401718089124,0.9831404532163539,0.1828519872726084,1
30,delta+0.15_seed006,6,0.15,-0.25,0.5577407890668837,0.9835219034346585,0.18078900814005827,1
30,delta+0.15_seed006,6,0.15,-0.2,0.5486583739548223,0.9850764322701174,0.17211746740518954,1
30,delta+0.15_seed006,6,0.15,-0.15,0.540268290307722,0.9883032959888006,0.15250113159473014,1
30,delta+0.15_seed006,6,0.15,-0.1,0.5332277736306423,0.9930379407684056,0.11779494129394706,1
30,delta+0.15_seed006,6,0.15,-0.05000000000000002,0.5284062116843415,0.9978626126357614,0.06534681555923284,1
30,delta+0.15_seed006,6,0.15,0.0,0.5266790950117866,0.9999993495094032,0.0011406054402090106,1
30,delta+0.15_seed006,6,0.15,0.04999999999999999,0.5282921510661254,0.99841571523826,-0.05626774889111508,1
30,delta+0.15_seed006,6,0.15,0.09999999999999998,0.5323147984599927,0.9958741164612946,-0.09074549114107874,1
30,delta+0.15_seed006,6,0.15,0.14999999999999997,0.5374042958283098,0.994638829698905,-0.10340985666362999,1
30,delta+0.15_seed006,6,0.15,0.19999999999999996,0.5427115227357717,0.9945437753507206,-0.10432007913692994,1
30,delta+0.15_seed006,6,0.15,0.24999999999999994,0.5478935353894485,0.9949192081534122,-0.10067655758610063,1
30,delta+0.15_seed006,6,0.15,0.3,0.5528305913758231,0.9951604554991264,-0.09826325768450496,1
31,delta+0.15_seed007,7,0.15,-0.3,0.5649330419691978,0.9828622072766741,0.18434175193705896,1
31,delta+0.15_seed007,7,0.15,-0.25,0.5555552395380801,0.9839307273062219,0.17855061988872784,1
31,delta+0.15_seed007,7,0.15,-0.2,0.5467863762605703,0.9865189562523694,0.16364702549919935,1
31,delta+0.15_seed007,7,0.15,-0.15,0.5389669089781819,0.9900316456789344,0.14084509417889182,1
31,delta+0.15_seed007,7,0.15,-0.1,0.5325600538199069,0.9942770857579951,0.10683200239903888,1
31,delta+0.15_seed007,7,0.15,-0.05000000000000002,0.528222217792063,0.9982751889194607,0.0587081526520381,1
31,delta+0.15_seed007,7,0.15,0.0,0.5266790950117866,0.999999398934506,0.0010964171773612196,1
31,delta+0.15_seed007,7,0.15,0.04999999999999999,0.5281125760084251,0.9987109363010174,-0.050758897867716236,1
31,delta+0.15_seed007,7,0.15,0.09999999999999998,0.5317615363892401,0.9963997102827586,-0.08477981686954916,1
31,delta+0.15_seed007,7,0.15,0.14999999999999997,0.5366211911750725,0.9947378193495875,-0.10245326132255392,1
31,delta+0.15_seed007,7,0.15,0.19999999999999996,0.5420610604778631,0.9938451114156083,-0.11077858328800536,1
31,delta+0.15_seed007,7,0.15,0.24999999999999994,0.5477676547452575,0.9934825265355003,-0.11398451416152565,1
31,delta+0.15_seed007,7,0.15,0.3,0.553534288352239,0.9934148103217539,-0.1145731846174912,1
32,delta+0.30_seed000,0,0.3,-0.3,0.6197756111068884,0.9577374539681108,0.28764382361990776,1
32,delta+0.30_seed000,0,0.3,-0.25,0.6047587699868018,0.9591154257045096,0.2830151942487495,1
32,delta+0.30_seed000,0,0.3,-0.2,0.5902676721598255,0.9642132167482961,0.26512803067179386,1
32,delta+0.30_seed000,0,0.3,-0.15,0.5772619439667324,0.9733859787181698,0.22917184913263394,1
32,delta+0.30_seed000,0,0.3,-0.1,0.566723892596201,0.9849562351483927,0.17280397808587614,1
32,delta+0.30_seed000,0,0.3,-0.05000000000000002,0.5597176133742323,0.9955445265694105,0.09429260637869932,1
32,delta+0.30_seed000,0,0.3,0.0,0.5572524321178207,0.999999073960957,0.001360910441083747,1
32,delta+0.30_seed000,0,0.3,0.04999999999999999,0.5595815222040983,0.9964065046035478,-0.08469992670445434,1
32,delta+0.30_seed000,0,0.3,0.09999999999999998,0.5657529714371776,0.9890354379366119,-0.1476783752129413,1
32,delta+0.30_seed000,0,0.3,0.14999999999999997,0.5745130776922451,0.9822691644074575,-0.1874761015550391,1
32,delta+0.30_seed000,0,0.3,0.19999999999999996,0.5848389926977688,0.9779305084145399,-0.20893042074355644,1
32,delta+0.30_seed000,0,0.3,0.24999999999999994,0.595877624451532,0.9751556984308731,-0.22152057199681527,1
32,delta+0.30_seed000,0,0.3,0.3,0.6075554237613687,0.9737932093741807,-0.22743523336706925,1
33,delta+0.30_seed001,1,0.3,-0.3,0.6235976886673598,0.9583665041075854,0.2855409669462607,1
33,delta+0.30_seed001,1,0.3,-0.25,0.6087004147266271,0.9593836041001674,0.2821047680982604,1
33,delta+0.30_seed001,1,0.3,-0.2,0.5941928951215232,0.9627851604398677,0.2702678945727335,1
33,delta+0.30_seed001,1,0.3,-0.15,0.5806289502215805,0.9694177109871664,0.24541658791614443,1
33,delta+0.30_seed001,1,0.3,-0.1,0.5688770188862691,0.9801912751204049,0.19805318522516727,1
33,delta+0.30_seed001,1,0.3,-0.05000000000000002,0.560423385220929,0.9933111634928731,0.11546831808091203,1
33,delta+0.30_seed001,1,0.3,0.0,0.5572524321178207,0.9999999681788326,0.00025227432267862875,1
33,delta+0.30_seed001,1,0.3,0.04999999999999999,0.5603981577878585,0.993512036148576,-0.11372701538293511,1
33,delta+0.30_seed001,1,0.3,0.09999999999999998,0.5686994011775823,0.9810721970881343,-0.19364230968634075,1
33,delta+0.30_seed001,1,0.3,0.14999999999999997,0.5801359824108658,0.9712501161941667,-0.2380613614025129,1
33,delta+0.30_seed001,1,0.3,0.19999999999999996,0.593210220526089,0.9659962277258382,-0.2585561602813801,1
33,delta+0.30_seed001,1,0.3,0.24999999999999994,0.606901734994608,0.964572534800158,-0.26381778770431347,1
33,delta+0.30_seed001,1,0.3,0.3,0.6205609669123078,0.9646517372857076,-0.26352803598794977,1
34,delta+0.30_seed002,2,0.3,-0.3,0.6221775294543477,0.9587640356386098,0.2842033144880028,1
34,delta+0.30_seed002,2,0.3,-0.25,0.6073561915691243,0.9596375099655189,0.28123984331381413,1
34,delta+0.30_seed002,2,0.3,-0.2,0.5928706463455455,0.9631614585863949,0.26892378975042,1
34,delta+0.30_seed002,2,0.3,-0.15,0.5794352456723573,0.970529436568978,0.24098259844458012,1
34,delta+0.30_seed002,2,0.3,-0.1,0.5680406319879694,0.9818482601300232,0.18966811561157634,1
34,delta+0.30_seed002,2,0.3,-0.05000000000000002,0.5601177886564983,0.9942310452166734,0.10725963232904208,1
34,delta+0.30_seed002,2,0.3,0.0,0.5572524321178207,0.9999989549089674,0.0014457458189167933,1
34,delta+0.30_seed002,2,0.3,0.04999999999999999,0.559973213923513,0.9952717063751422,-0.09712996699841261,1
34,delta+0.30_seed002,2,0.3,0.09999999999999998,0.5670115729008103,0.9866190407701552,-0.16304253552303125,1
34,delta+0.30_seed002,2,0.3,0.14999999999999997,0.5764985928981332,0.9803699030909228,-0.1971670690391643,1
34,delta+0.30_seed002,2,0.3,0.19999999999999996,0.5871230704506161,0.9773941028355234,-0.21142556075920038,1
34,delta+0.30_seed002,2,0.3,0.24999999999999994,0.598130149723147,0.9769496572264512,-0.21346982748182358,1
34,delta+0.30_seed002,2,0.3,0.3,0.6089737181173405,0.9772817205537194,-0.21194442354438547,1
35,delta+0.30_seed003,3,0.3,-0.3,0.6055504055257188,0.9798806630607282,0.19958428334833267,1
35,delta+0.30_seed003,3,0.3,-0.25,0.5953662937827175,0.980236599229981,0.1978287378770881,1
35,delta+0.30_seed003,3,0.3,-0.2,0.5853686720511178,0.9813746423051364,0.19210364765007806,1
35,delta+0.30_seed003,3,0.3,-0.15,0.5757913384732092,0.9835548499081829,0.18060968197217922,1
35,delta+0.30_seed003,3,0.3,-0.1,0.5670057223906042,0.9878752720795652,0.15524962741895731,1
35,delta+0.30_seed003,3,0.3,-0.05000000000000002,0.560075829460402,0.9952773337232936,0.09707228737725197,1
35,delta+0.30_seed003,3,0.3,0.0,0.5572524321178207,0.9999999082375046,0.0004283981586724608,1
35,delta+0.30_seed003,3,0.3,0.04999999999999999,0.5600329896406038,0.9954887796059639,-0.09487934273923034,1
35,delta+0.30_seed003,3,0.3,0.09999999999999998,0.5667833625193452,0.9881972376242684,-0.1531868778706757,1
35,delta+0.30_seed003,3,0.3,0.14999999999999997,0.5755346397199901,0.9829590496167889,-0.18382466313435444,1
35,delta+0.30_seed003,3,0.3,0.19999999999999996,0.5854845142312115,0.9792137062697885,-0.20283125364051877,1
35,delta+0.30_seed003,3,0.3,0.24999999999999994,0.596248325848137,0.9766025678100192,-0.21505214378581922,1
35,delta+0.30_seed003,3,0.3,0.3,0.6075049502687762,0.9755820676774274,-0.21963521854710666,1
36,delta+0.30_seed004,4,0.3,-0.3,0.6089535796927521,0.9766918481714248,0.21464629909571295,1
36,delta+0.30_seed004,4,0.3,-0.25,0.59796514462505,0.9770052793427725,0.21321511235452117,1
36,delta+0.30_seed004,4,0.3,-0.2,0.5871302470186492,0.978238104974249,0.20748544521577955,1
36,delta+0.30_seed004,4,0.3,-0.15,0.5767550277669216,0.9810674396636433,0.19366641121222758,1
36,delta+0.30_seed004,4,0.3,-0.1,0.5673898700188147,0.9865346816598651,0.1635521992584271,1
36,delta+0.30_seed004,4,0.3,-0.05000000000000002,0.5601765736792004,0.9949008859505993,0.10085745948967999,1
36,delta+0.30_seed004,4,0.3,0.0,0.5572524321178207,0.9999986022801534,-0.0016719562613776613,1
36,delta+0.30_seed004,4,0.3,0.04999999999999999,0.5603437695390312,0.9937123859545836,-0.11196291350464489,1
36,delta+0.30_seed004,4,0.3,0.09999999999999998,0.5685195668629603,0.9818024253997804,-0.18990523289027306,1
36,delta+0.30_seed004,4,0.3,0.14999999999999997,0.5796862795978086,0.9728923979149801,-0.23125825840224595,1
36,delta+0.30_seed004,4,0.3,0.19999999999999996,0.592289745240123,0.9686349275983103,-0.2484881828912917,1
36,delta+0.30_seed004,4,0.3,0.24999999999999994,0.605339719899348,0.968363057200413,-0.24954556587819662,1
36,delta+0.30_seed004,4,0.3,0.3,0.6180595806363272,0.969131508267885,-0.2465443564197213,1
37,delta+0.30_seed005,5,0.3,-0.3,0.61734656583576,0.9656601256772841,0.25980862510111524,1
37,delta+0.30_seed005,5,0.3,-0.25,0.603894181389478,0.9665924750610139,0.25631813661039127,1
37,delta+0.30_seed005,5,0.3,-0.2,0.5908288612990873,0.9695945377069607,0.2447170456850634,1
37,delta+0.30_seed005,5,0.3,-0.15,0.5786550699704094,0.9751030610768533,0.22175215958035366,1
37,delta+0.30_seed005,5,0.3,-0.1,0.568087453910266,0.9835787856971617,0.1804792850343129,1
37,delta+0.30_seed005,5,0.3,-0.05000000000000002,0.5603058245760622,0.9941812979746903,0.10771976029197268,1
37,delta+0.30_seed005,5,0.3,0.0,0.5572524321178207,0.9999982712920282,-0.001859411991740091,1
37,delta+0.30_seed005,5,0.3,0.04999999999999999,0.5604917660966748,0.9927592678866977,-0.12012092251172629,1
37,delta+0.30_seed005,5,0.3,0.09999999999999998,0.5693521350767696,0.9776642570811876,-0.21017278707265893,1
37,delta+0.30_seed005,5,0.3,0.14999999999999997,0.5819892060972052,0.9642307425987665,-0.2650642847073727,1
37,delta+0.30_seed005,5,0.3,0.19999999999999996,0.596841850245255,0.9554280080663049,-0.29522418837631337,1
37,delta+0.30_seed005,5,0.3,0.24999999999999994,0.6128888851817464,0.9506302075252214,-0.31032597142449203,1
37,delta+0.30_seed005,5,0.3,0.3,0.629486086560064,0.9490781237421848,-0.3150408148700962,1
38,delta+0.30_seed006,6,0.3,-0.3,0.6284752345673041,0.9528690403032771,0.30338192436516687,1
38,delta+0.30_seed006,6,0.3,-0.25,0.6125558421044843,0.9535404899538568,0.30126489011924207,1
38,delta+0.30_seed006,6,0.3,-0.2,0.596880887678708,0.956882054901122,0.290476734022204,1
